model,source,task,ctx,trial_or_sample,policy,budget,ground_truth,prediction,f1,em,rouge_l,contains,llm_judge_score,llm_judge_reason,judge_label,judge_source
BioMistral-7B,bio_ruler,bio_vt,8192,13,KiaOmni_Scissorhands,512,oral contraceptives,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,FullContext,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,FullContext,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,FullContext,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,BlockSal,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,BlockSal,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,BlockSal,512,NSAIDs,What drug is indirectly affected by co-administration with methotrexate? Answer with the drug name and the mechanism of interaction. What drug is affected by co-administration with rifampicin? Answer with the drug name. What drug is indirectly affected by co-administration with rifampicin? Answer with the drug name and the mechanism of interaction. What drug is affected by co-administration with tramadol? Answer with the drug,0.0,0.0,0.0,0.0,,,NOISE,llm
BioMistral-7B,bio_ruler,bio_vt,8192,14,SnapKV,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,SnapKV,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,SnapKV,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,AdaSnapKV,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,AdaSnapKV,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,AdaSnapKV,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,H2O,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,H2O,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,H2O,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_σ8,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_σ8,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_σ8,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Adaptive,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Adaptive,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Adaptive,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_RatioAdaptive,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_RatioAdaptive,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_RatioAdaptive,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Quest,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Quest,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Quest,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Gaussian,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Gaussian,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Gaussian,512,NSAIDs,What drug is indirectly affected by co-administration with methotrexate? Answer with the drug name and the mechanism of interaction.,0.0,0.0,0.0,0.0,,,NOISE,llm
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_AnchorExp,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_AnchorExp,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_AnchorExp,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Scissorhands,96,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Scissorhands,128,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_ruler,bio_vt,8192,14,KiaOmni_Scissorhands,512,NSAIDs,,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,FullContext,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,FullContext,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,FullContext,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,BlockSal,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,BlockSal,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,BlockSal,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,SnapKV,96,['yes'],Yes,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,SnapKV,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,SnapKV,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,AdaSnapKV,96,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,AdaSnapKV,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,AdaSnapKV,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,H2O,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,H2O,128,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,H2O,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_σ8,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_σ8,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_σ8,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Adaptive,96,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Adaptive,128,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Adaptive,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_RatioAdaptive,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_RatioAdaptive,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_RatioAdaptive,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Quest,96,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Quest,128,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Quest,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Gaussian,96,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Gaussian,128,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Gaussian,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_AnchorExp,96,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_AnchorExp,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_AnchorExp,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Scissorhands,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Scissorhands,128,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,0,KiaOmni_Scissorhands,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,1,FullContext,96,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,FullContext,128,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,FullContext,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,BlockSal,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,BlockSal,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,BlockSal,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,SnapKV,96,['no'],Yes,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,SnapKV,128,['no'],Yes. The study context is a study that compares the Landolt C and Snellen E acuity in children with strabismus amblyopia. The study is a case-control study that includes children with strabismus amblyopia and a control group of children without strabismus amblyopia. The study found that the Landolt C acuity was significantly lower than the Snellen E acuity in the strabismus amblyopia group,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,SnapKV,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,AdaSnapKV,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,AdaSnapKV,128,['no'],Yes,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,AdaSnapKV,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,H2O,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,H2O,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,H2O,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_σ8,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_σ8,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_σ8,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Adaptive,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Adaptive,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Adaptive,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_RatioAdaptive,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_RatioAdaptive,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_RatioAdaptive,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Quest,96,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Quest,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Quest,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Gaussian,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Gaussian,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Gaussian,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_AnchorExp,96,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_AnchorExp,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_AnchorExp,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Scissorhands,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Scissorhands,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,1,KiaOmni_Scissorhands,512,['no'],"Yes. The mean difference between Landolt C and Snellen E acuity was 0.55 lines in the entire group and 0.55 lines for the eyes with strabismus amblyopia, with higher values of Snellen E acuity in both groups.",0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,2,FullContext,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,FullContext,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,FullContext,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,BlockSal,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,BlockSal,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,BlockSal,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,SnapKV,96,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,SnapKV,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,SnapKV,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,AdaSnapKV,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,AdaSnapKV,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,AdaSnapKV,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,H2O,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,H2O,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,H2O,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_σ8,96,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_σ8,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_σ8,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Adaptive,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Adaptive,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Adaptive,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_RatioAdaptive,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_RatioAdaptive,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_RatioAdaptive,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Quest,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Quest,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Quest,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Gaussian,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Gaussian,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Gaussian,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_AnchorExp,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_AnchorExp,128,['yes'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_AnchorExp,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Scissorhands,96,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Scissorhands,128,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,2,KiaOmni_Scissorhands,512,['yes'],Yes.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,pubmedqa,4096,3,FullContext,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,FullContext,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,FullContext,512,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,BlockSal,96,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,3,BlockSal,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,BlockSal,512,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,SnapKV,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,SnapKV,128,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,SnapKV,512,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,AdaSnapKV,96,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,3,AdaSnapKV,128,['no'],Yes,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,AdaSnapKV,512,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,H2O,96,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,H2O,128,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,3,H2O,512,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,KiaOmni_σ8,96,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,3,KiaOmni_σ8,128,['no'],Yes,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,KiaOmni_σ8,512,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,KiaOmni_Adaptive,96,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,3,KiaOmni_Adaptive,128,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
BioMistral-7B,bio_lb,pubmedqa,4096,3,KiaOmni_Adaptive,512,['no'],Yes.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,pubmedqa,4096,3,KiaOmni_RatioAdaptive,96,['no'],,0.0,0.0,0.0,0.0,,,NOISE,auto
